Temperature 	 Sum 	  Maxval 	 R 
380.58	 3.17508e+09	 2416	 0.740432
380.5	 3.17479e+09	 2700	 0.740078
380.4	 3.17637e+09	 2699	 0.740124
380.31	 3.17653e+09	 2770	 0.740854
380.25	 3.17951e+09	 2464	 0.740208
380.17	 3.17618e+09	 2925	 0.740434
380.11	 3.17628e+09	 2576	 0.740856
380.02	 3.17472e+09	 2358	 0.739455
379.94	 3.1743e+09	 2604	 0.740787
379.88	 3.17298e+09	 2376	 0.740935
379.8	 3.17265e+09	 2765	 0.740244
379.74	 3.17184e+09	 2427	 0.740152
379.66	 3.17316e+09	 2308	 0.740757
379.57	 3.17378e+09	 2459	 0.739866
379.51	 3.17553e+09	 2568	 0.741766
379.43	 3.17581e+09	 2387	 0.74011
379.37	 3.17492e+09	 2623	 0.741272
379.29	 3.17596e+09	 2732	 0.740126
379.21	 3.17362e+09	 2949	 0.742155
379.15	 3.17511e+09	 2626	 0.740252
379.07	 3.17257e+09	 2485	 0.740641
379.01	 3.17386e+09	 2554	 0.740551
378.92	 3.17161e+09	 2774	 0.739555
378.84	 3.1734e+09	 2447	 0.739731
378.78	 3.17273e+09	 2466	 0.740982
378.7	 3.17575e+09	 2576	 0.741023
378.65	 3.17251e+09	 2728	 0.740574
378.56	 3.17391e+09	 2875	 0.740939
378.48	 3.174e+09	 2522	 0.740044
378.42	 3.17309e+09	 2593	 0.740194
378.34	 3.17396e+09	 2848	 0.742146
378.28	 3.17357e+09	 2756	 0.741993
378.2	 3.17482e+09	 2924	 0.74091
378.13	 3.17487e+09	 2749	 0.741011
378.06	 3.17398e+09	 2535	 0.740305
377.99	 3.17363e+09	 2488	 0.739899
377.93	 3.17432e+09	 2643	 0.741534
377.85	 3.176e+09	 2362	 0.741938
377.77	 3.17519e+09	 2666	 0.74073
377.71	 3.17443e+09	 2668	 0.741029
377.63	 3.17339e+09	 2535	 0.741011
377.57	 3.17467e+09	 2950	 0.740863
377.49	 3.17616e+09	 2611	 0.741516
377.42	 3.17599e+09	 2715	 0.740171
377.36	 3.17538e+09	 2657	 0.7404
377.28	 3.17254e+09	 2513	 0.740662
377.2	 3.17127e+09	 2562	 0.74016
377.14	 3.17247e+09	 2571	 0.740122
377.07	 3.17157e+09	 2589	 0.742024
377.01	 3.17171e+09	 2667	 0.740477
376.93	 3.17221e+09	 2834	 0.741045
376.85	 3.17303e+09	 2793	 0.740759
376.8	 3.17317e+09	 2741	 0.740139
376.7	 3.17199e+09	 2722	 0.741395
376.62	 3.17617e+09	 2690	 0.741176
376.56	 3.17561e+09	 2382	 0.740367
376.49	 3.17554e+09	 2703	 0.740318
376.41	 3.17417e+09	 2737	 0.74088
376.35	 3.17466e+09	 2579	 0.739142
376.28	 3.17106e+09	 2334	 0.74018
376.22	 3.17119e+09	 2719	 0.739922
376.14	 3.17183e+09	 2691	 0.740901
376.07	 3.17079e+09	 2639	 0.740383
376.01	 3.17171e+09	 2777	 0.740598
375.93	 3.17064e+09	 2568	 0.74097
375.88	 3.17284e+09	 2686	 0.741877
375.8	 3.17174e+09	 2593	 0.73929
375.72	 3.17394e+09	 2749	 0.741358
375.67	 3.17439e+09	 2801	 0.741542
375.59	 3.17183e+09	 2470	 0.74084
375.54	 3.17007e+09	 2802	 0.740965
375.46	 3.17111e+09	 2598	 0.741376
375.39	 3.16964e+09	 2913	 0.740618
375.33	 3.16972e+09	 2549	 0.741198
375.25	 3.17104e+09	 2444	 0.74243
375.2	 3.17339e+09	 2779	 0.740337
375.12	 3.1728e+09	 2695	 0.740749
375.05	 3.17348e+09	 3004	 0.739942
374.99	 3.17523e+09	 2492	 0.740349
374.92	 3.17487e+09	 2601	 0.740425
374.86	 3.17527e+09	 2447	 0.740895
374.79	 3.17428e+09	 2660	 0.740238
374.71	 3.17248e+09	 2547	 0.740567
374.66	 3.17339e+09	 2575	 0.741308
374.58	 3.17295e+09	 2686	 0.739503
374.51	 3.17041e+09	 2528	 0.740211
374.45	 3.16937e+09	 2848	 0.741297
374.38	 3.1727e+09	 2713	 0.741091
374.33	 3.17324e+09	 2504	 0.740709
374.25	 3.17388e+09	 2788	 0.740417
374.18	 3.17369e+09	 2819	 0.741341
374.12	 3.17112e+09	 2681	 0.741595
374.05	 3.17161e+09	 2506	 0.741119
373.99	 3.17125e+09	 2514	 0.73899
373.92	 3.17305e+09	 2788	 0.740835
